,sweet,vanilla,smokey,chacho,sherry,cereals,fruit,spices,green,Old,flower,smooth,alcohol,rough,balance,salty,¤ÀÃþ
281,0.0625,0.0625,0.0,0.0625,0.0,0.125,0.125,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.3125
282,0.1557377049180328,0.08196721311475409,0.08196721311475409,0.0,0.0,0.03278688524590164,0.05737704918032787,0.13934426229508196,0.0,0.08196721311475409,0.00819672131147541,0.11475409836065574,0.05737704918032787,0.00819672131147541,0.02459016393442623,0.0,0.1557377049180328
283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
284,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.8235294117647058
285,0.03773584905660377,0.018867924528301886,0.0,0.03773584905660377,0.0,0.32075471698113206,0.018867924528301886,0.07547169811320754,0.018867924528301886,0.09433962264150944,0.0,0.20754716981132076,0.07547169811320754,0.0,0.0,0.0,0.09433962264150944
286,0.12169312169312169,0.031746031746031744,0.005291005291005291,0.021164021164021163,0.0,0.005291005291005291,0.10582010582010581,0.10582010582010581,0.0,0.037037037037037035,0.0,0.42328042328042326,0.06349206349206349,0.031746031746031744,0.015873015873015872,0.0,0.031746031746031744
287,0.0625,0.0,0.125,0.0,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0.375
288,0.05263157894736842,0.0,0.0,0.0,0.0,0.07894736842105263,0.0,0.10526315789473684,0.0,0.05263157894736842,0.0,0.13157894736842105,0.07894736842105263,0.0,0.0,0.0,0.5
289,0.11320754716981132,0.03773584905660377,0.018867924528301886,0.07547169811320754,0.0,0.0,0.11320754716981132,0.07547169811320754,0.0,0.07547169811320754,0.0,0.1320754716981132,0.0,0.018867924528301886,0.0,0.0,0.33962264150943394
290,0.058823529411764705,0.058823529411764705,0.0,0.11764705882352941,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.5882352941176471
291,0.0851063829787234,0.02127659574468085,0.0425531914893617,0.0,0.0,0.2765957446808511,0.0851063829787234,0.0851063829787234,0.0,0.0,0.0,0.1702127659574468,0.10638297872340426,0.02127659574468085,0.0,0.0,0.10638297872340426
292,0.1794871794871795,0.0,0.05128205128205128,0.07692307692307693,0.1794871794871795,0.02564102564102564,0.07692307692307693,0.05128205128205128,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.20512820512820512
293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
294,0.0967741935483871,0.03225806451612903,0.03225806451612903,0.0,0.0,0.03225806451612903,0.0,0.0967741935483871,0.0,0.0,0.0,0.03225806451612903,0.06451612903225806,0.0,0.0,0.0,0.6129032258064516
295,0.02702702702702703,0.05405405405405406,0.02702702702702703,0.0,0.0,0.0,0.13513513513513514,0.05405405405405406,0.0,0.02702702702702703,0.0,0.4594594594594595,0.02702702702702703,0.0,0.02702702702702703,0.0,0.16216216216216217
