,sweet,vanilla,smokey,chacho,sherry,cereals,fruit,spices,green,Old,flower,smooth,alcohol,rough,balance,salty
18,0.15789473684210525,0.0,0.07894736842105263,0.10526315789473684,0.2631578947368421,0.0,0.10526315789473684,0.0,0.0,0.05263157894736842,0.0,0.10526315789473684,0.10526315789473684,0.02631578947368421,0.0,0.0
19,0.02631578947368421,0.02631578947368421,0.5,0.0,0.02631578947368421,0.0,0.05263157894736842,0.10526315789473684,0.05263157894736842,0.07894736842105263,0.0,0.05263157894736842,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.0
20,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.0,0.0,0.07692307692307693,0.23076923076923078,0.0,0.0,0.07692307692307693,0.0,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0
21,0.058823529411764705,0.0,0.17647058823529413,0.058823529411764705,0.11764705882352941,0.0,0.29411764705882354,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.058823529411764705
22,0.2631578947368421,0.05263157894736842,0.05263157894736842,0.0,0.05263157894736842,0.05263157894736842,0.0,0.15789473684210525,0.0,0.05263157894736842,0.0,0.21052631578947367,0.10526315789473684,0.0,0.0,0.0
23,0.2,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
24,0.2608695652173913,0.0,0.2608695652173913,0.0,0.0,0.0,0.17391304347826086,0.043478260869565216,0.0,0.0,0.0,0.13043478260869565,0.043478260869565216,0.0,0.08695652173913043,0.0
25,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
26,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0
27,0.046296296296296294,0.009259259259259259,0.5185185185185185,0.10185185185185185,0.009259259259259259,0.0,0.027777777777777776,0.037037037037037035,0.046296296296296294,0.037037037037037035,0.009259259259259259,0.037037037037037035,0.06481481481481481,0.0,0.009259259259259259,0.046296296296296294
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.09659090909090909,0.05113636363636364,0.3352272727272727,0.056818181818181816,0.045454545454545456,0.011363636363636364,0.09090909090909091,0.022727272727272728,0.0,0.022727272727272728,0.005681818181818182,0.10795454545454546,0.056818181818181816,0.022727272727272728,0.028409090909090908,0.045454545454545456
34,0.057692307692307696,0.038461538461538464,0.38461538461538464,0.057692307692307696,0.0,0.0,0.09615384615384616,0.15384615384615385,0.0,0.0,0.0,0.09615384615384616,0.057692307692307696,0.0,0.0,0.057692307692307696
35,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.26666666666666666,0.2,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.13333333333333333,0.0,0.26666666666666666,0.0,0.0,0.0,0.0
38,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.05555555555555555,0.0,0.1111111111111111,0.0,0.05555555555555555,0.0,0.05555555555555555,0.0,0.0
39,0.10828025477707007,0.06369426751592357,0.3503184713375796,0.012738853503184714,0.0,0.012738853503184714,0.05732484076433121,0.07006369426751592,0.025477707006369428,0.044585987261146494,0.0,0.16560509554140126,0.05732484076433121,0.006369426751592357,0.025477707006369428,0.0
40,0.21212121212121213,0.09090909090909091,0.030303030303030304,0.06060606060606061,0.0,0.030303030303030304,0.18181818181818182,0.15151515151515152,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.06060606060606061,0.0,0.0
41,0.11764705882352941,0.058823529411764705,0.0196078431372549,0.0196078431372549,0.0784313725490196,0.0196078431372549,0.1568627450980392,0.09803921568627451,0.0,0.0,0.0392156862745098,0.3333333333333333,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0
42,0.18181818181818182,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.045454545454545456,0.022727272727272728,0.20454545454545456,0.20454545454545456,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0
43,0.5,0.0,0.0,0.25,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0
44,0.10294117647058823,0.04411764705882353,0.11764705882352941,0.03676470588235294,0.19117647058823528,0.007352941176470588,0.08823529411764706,0.04411764705882353,0.0,0.03676470588235294,0.007352941176470588,0.22794117647058823,0.0661764705882353,0.007352941176470588,0.022058823529411766,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.13333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,0.5333333333333333,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.11904761904761904,0.03571428571428571,0.011904761904761904,0.023809523809523808,0.023809523809523808,0.0,0.20238095238095238,0.11904761904761904,0.0,0.03571428571428571,0.023809523809523808,0.32142857142857145,0.011904761904761904,0.047619047619047616,0.011904761904761904,0.011904761904761904
53,0.02564102564102564,0.05128205128205128,0.05128205128205128,0.02564102564102564,0.05128205128205128,0.02564102564102564,0.10256410256410256,0.10256410256410256,0.02564102564102564,0.1794871794871795,0.0,0.15384615384615385,0.05128205128205128,0.07692307692307693,0.07692307692307693,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.1388888888888889,0.1111111111111111,0.16666666666666666,0.027777777777777776,0.0,0.027777777777777776,0.2222222222222222,0.08333333333333333,0.027777777777777776,0.0,0.0,0.1111111111111111,0.05555555555555555,0.0,0.027777777777777776,0.0
56,0.06629834254143646,0.016574585635359115,0.22099447513812154,0.06629834254143646,0.0055248618784530384,0.0055248618784530384,0.049723756906077346,0.022099447513812154,0.011049723756906077,0.03867403314917127,0.011049723756906077,0.425414364640884,0.016574585635359115,0.011049723756906077,0.03314917127071823,0.0
57,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0
58,0.0,0.0,0.375,0.05,0.075,0.0,0.05,0.05,0.0,0.025,0.0,0.125,0.05,0.025,0.125,0.05
59,0.0935672514619883,0.06432748538011696,0.07602339181286549,0.011695906432748537,0.06432748538011696,0.0,0.12280701754385964,0.14619883040935672,0.0,0.023391812865497075,0.0,0.2982456140350877,0.05263157894736842,0.017543859649122806,0.029239766081871343,0.0
60,0.4,0.0,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.14285714285714285,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.5714285714285714,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0
63,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0.03676470588235294,0.022058823529411766,0.5294117647058824,0.03308823529411765,0.0,0.0,0.03676470588235294,0.1213235294117647,0.003676470588235294,0.029411764705882353,0.01838235294117647,0.06985294117647059,0.025735294117647058,0.003676470588235294,0.025735294117647058,0.04411764705882353
66,0.17714285714285713,0.05904761904761905,0.17142857142857143,0.022857142857142857,0.0,0.0019047619047619048,0.13904761904761906,0.05142857142857143,0.009523809523809525,0.01904761904761905,0.02857142857142857,0.2342857142857143,0.05142857142857143,0.022857142857142857,0.011428571428571429,0.0
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0.10638297872340426,0.014184397163120567,0.475177304964539,0.014184397163120567,0.014184397163120567,0.0,0.07092198581560284,0.028368794326241134,0.0070921985815602835,0.028368794326241134,0.0070921985815602835,0.10638297872340426,0.05673758865248227,0.0,0.028368794326241134,0.0425531914893617
70,0.08,0.013333333333333334,0.21333333333333335,0.05333333333333334,0.12,0.013333333333333334,0.06666666666666667,0.06666666666666667,0.0,0.02666666666666667,0.0,0.16,0.013333333333333334,0.013333333333333334,0.04,0.12
71,0.06437768240343347,0.012875536480686695,0.6351931330472103,0.017167381974248927,0.004291845493562232,0.008583690987124463,0.012875536480686695,0.055793991416309016,0.004291845493562232,0.05150214592274678,0.0,0.060085836909871244,0.03862660944206009,0.004291845493562232,0.008583690987124463,0.02145922746781116
72,0.125,0.0,0.0,0.0625,0.0625,0.0,0.0625,0.125,0.0,0.0,0.0625,0.375,0.125,0.0,0.0,0.0
73,0.0,0.0,0.25,0.027777777777777776,0.0,0.027777777777777776,0.3333333333333333,0.027777777777777776,0.0,0.027777777777777776,0.0,0.25,0.027777777777777776,0.027777777777777776,0.0,0.0
74,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.10344827586206896,0.1724137931034483,0.0,0.3103448275862069,0.0,0.0,0.034482758620689655,0.0,0.13793103448275862,0.06896551724137931,0.0,0.06896551724137931,0.0
75,0.1206896551724138,0.034482758620689655,0.25862068965517243,0.017241379310344827,0.0,0.0,0.15517241379310345,0.1206896551724138,0.017241379310344827,0.05172413793103448,0.0,0.1896551724137931,0.0,0.017241379310344827,0.017241379310344827,0.0
76,0.1111111111111111,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0,0.0
77,0.125,0.0,0.0,0.0625,0.0,0.0,0.0625,0.25,0.0,0.0625,0.0,0.1875,0.125,0.125,0.0,0.0
78,0.15,0.0,0.2,0.05,0.0,0.0,0.15,0.1,0.15,0.0,0.05,0.05,0.0,0.05,0.0,0.05
79,0.125,0.0,0.0,0.125,0.0,0.25,0.25,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0
80,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,0.25,0.125,0.125,0.0,0.0,0.0625,0.1875,0.0625,0.0,0.0,0.0625,0.0625,0.0625,0.0,0.0,0.0
83,0.09090909090909091,0.09090909090909091,0.0,0.18181818181818182,0.0,0.0,0.2727272727272727,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,0.0625,0.0625,0.1875,0.15625,0.03125,0.0,0.1875,0.125,0.0,0.03125,0.0,0.125,0.03125,0.0,0.0,0.0
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0
88,0.1111111111111111,0.1111111111111111,0.16666666666666666,0.0,0.08333333333333333,0.027777777777777776,0.19444444444444445,0.08333333333333333,0.0,0.05555555555555555,0.0,0.1111111111111111,0.0,0.0,0.05555555555555555,0.0
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,0.04316546762589928,0.02158273381294964,0.6834532374100719,0.007194244604316547,0.0,0.0,0.03597122302158273,0.02158273381294964,0.0,0.014388489208633094,0.0,0.06474820143884892,0.06474820143884892,0.0,0.0,0.04316546762589928
94,0.045454545454545456,0.09090909090909091,0.045454545454545456,0.18181818181818182,0.0,0.045454545454545456,0.22727272727272727,0.13636363636363635,0.0,0.09090909090909091,0.0,0.045454545454545456,0.0,0.09090909090909091,0.0,0.0
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0
98,0.03672316384180791,0.022598870056497175,0.655367231638418,0.01977401129943503,0.0,0.002824858757062147,0.01977401129943503,0.03389830508474576,0.005649717514124294,0.031073446327683617,0.0,0.0480225988700565,0.03389830508474576,0.011299435028248588,0.011299435028248588,0.06779661016949153
99,0.16666666666666666,0.07142857142857142,0.3333333333333333,0.047619047619047616,0.0,0.0,0.047619047619047616,0.047619047619047616,0.0,0.023809523809523808,0.023809523809523808,0.047619047619047616,0.0,0.023809523809523808,0.16666666666666666,0.0
100,0.05555555555555555,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.0,0.05555555555555555,0.0,0.05555555555555555,0.1111111111111111,0.0,0.05555555555555555
101,0.0,0.0,0.20833333333333334,0.0,0.125,0.0,0.2916666666666667,0.20833333333333334,0.0,0.041666666666666664,0.0,0.08333333333333333,0.0,0.0,0.041666666666666664,0.0
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,0.0,0.0,0.14285714285714285,0.0,0.07142857142857142,0.0,0.21428571428571427,0.14285714285714285,0.0,0.35714285714285715,0.0,0.0,0.0,0.0,0.07142857142857142,0.0
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,0.171875,0.03125,0.078125,0.015625,0.0,0.046875,0.015625,0.3125,0.0,0.03125,0.015625,0.125,0.09375,0.0,0.03125,0.03125
108,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0
109,0.1,0.05,0.05,0.05,0.0,0.0,0.3,0.25,0.0,0.05,0.0,0.05,0.05,0.0,0.05,0.0
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0
113,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
114,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
115,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0
116,0.058823529411764705,0.08823529411764706,0.3235294117647059,0.0,0.0,0.0,0.08823529411764706,0.20588235294117646,0.0,0.029411764705882353,0.029411764705882353,0.0,0.0,0.08823529411764706,0.0,0.08823529411764706
117,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.1,0.2,0.2,0.0,0.1,0.0,0.0,0.0,0.0
118,0.0,0.0,0.5416666666666666,0.041666666666666664,0.0,0.0,0.0,0.20833333333333334,0.0,0.0,0.0,0.0,0.041666666666666664,0.08333333333333333,0.0,0.08333333333333333
119,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
120,0.14,0.04,0.16,0.08,0.26,0.0,0.16,0.02,0.0,0.02,0.0,0.08,0.02,0.0,0.02,0.0
121,0.058823529411764705,0.23529411764705882,0.0,0.11764705882352941,0.0,0.058823529411764705,0.23529411764705882,0.11764705882352941,0.0,0.11764705882352941,0.0,0.058823529411764705,0.0,0.0,0.0,0.0
122,0.0,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.0,0.0,0.09090909090909091,0.18181818181818182,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.09090909090909091
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,0.23076923076923078,0.07692307692307693,0.0,0.07692307692307693,0.0,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0
126,0.20652173913043478,0.043478260869565216,0.11956521739130435,0.010869565217391304,0.010869565217391304,0.021739130434782608,0.16304347826086957,0.13043478260869565,0.0,0.021739130434782608,0.0,0.20652173913043478,0.03260869565217391,0.010869565217391304,0.021739130434782608,0.0
127,0.15966386554621848,0.03361344537815126,0.058823529411764705,0.025210084033613446,0.0,0.008403361344537815,0.14285714285714285,0.11764705882352941,0.0,0.05042016806722689,0.01680672268907563,0.10084033613445378,0.04201680672268908,0.008403361344537815,0.05042016806722689,0.18487394957983194
128,0.10619469026548672,0.02654867256637168,0.07964601769911504,0.05309734513274336,0.035398230088495575,0.008849557522123894,0.19469026548672566,0.08849557522123894,0.035398230088495575,0.08849557522123894,0.008849557522123894,0.21238938053097345,0.02654867256637168,0.017699115044247787,0.017699115044247787,0.0
129,0.15384615384615385,0.02564102564102564,0.07692307692307693,0.0,0.02564102564102564,0.0,0.1794871794871795,0.10256410256410256,0.02564102564102564,0.05128205128205128,0.0,0.28205128205128205,0.02564102564102564,0.0,0.05128205128205128,0.0
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,0.08,0.02,0.04,0.24666666666666667,0.006666666666666667,0.0,0.22666666666666666,0.09333333333333334,0.0,0.02,0.0,0.16666666666666666,0.06,0.006666666666666667,0.03333333333333333,0.0
132,0.25,0.0,0.25,0.0,0.0,0.125,0.0,0.25,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0
133,0.13953488372093023,0.01744186046511628,0.14534883720930233,0.040697674418604654,0.06395348837209303,0.0,0.0755813953488372,0.046511627906976744,0.005813953488372093,0.011627906976744186,0.011627906976744186,0.3488372093023256,0.06395348837209303,0.011627906976744186,0.01744186046511628,0.0
134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,0.2,0.0,0.1,0.1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0
136,0.11320754716981132,0.07547169811320754,0.11320754716981132,0.03773584905660377,0.07547169811320754,0.018867924528301886,0.1509433962264151,0.05660377358490566,0.0,0.03773584905660377,0.0,0.20754716981132076,0.11320754716981132,0.0,0.0,0.0
137,0.08,0.12,0.12,0.08,0.16,0.0,0.12,0.04,0.0,0.04,0.0,0.16,0.0,0.0,0.08,0.0
138,0.45454545454545453,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.18181818181818182,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,0.08,0.05333333333333334,0.2,0.013333333333333334,0.04,0.0,0.13333333333333333,0.16,0.0,0.013333333333333334,0.0,0.30666666666666664,0.0,0.0,0.0,0.0
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,0.05263157894736842,0.010526315789473684,0.5052631578947369,0.010526315789473684,0.0,0.010526315789473684,0.06315789473684211,0.11578947368421053,0.010526315789473684,0.010526315789473684,0.0,0.07368421052631578,0.031578947368421054,0.021052631578947368,0.042105263157894736,0.042105263157894736
144,0.12790697674418605,0.07364341085271318,0.06589147286821706,0.015503875968992248,0.0,0.007751937984496124,0.1434108527131783,0.09302325581395349,0.007751937984496124,0.046511627906976744,0.015503875968992248,0.32558139534883723,0.050387596899224806,0.007751937984496124,0.015503875968992248,0.003875968992248062
145,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.23076923076923078,0.23076923076923078,0.0,0.07692307692307693,0.0,0.15384615384615385,0.0,0.0,0.0,0.0
146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
